name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	ind.region
MO2	-27.573	-95.3262	19.5185325757883	-999	MO	L	strip	-20.4518	-95.3903	23.5593	lateraloccipital
MO3	-32.0665	-93.8887	17.5194770227053	-999	MO	L	strip	-29.6072	-90.6344	24.2551	inferiorparietal
MO4	-35.7485	-90.3879	19.8982191776151	-999	MO	L	strip	-39.0143	-84.9039	23.6834	inferiorparietal
MO5	-42.7921	-85.2608	20.7056496876011	-999	MO	L	strip	-45.256	-76.4498	22.1402	lateraloccipital
MO6	-53.6303	-68.6627	28.0565370614673	-999	MO	L	strip	-50.898	-66.4886	20.5456	inferiorparietal
SO1	-7.91313	-82.3653	49.0764031442785	-999	SO	L	strip	-9.34809	-80.3109	49.0332	superiorparietal
SO2	-20.855	-80.2271	54.2030968913509	-999	SO	L	strip	-20.1835	-80.1826	48.7567	superiorparietal
SO3	-31.497	-78.666	54.0054359293263	-999	SO	L	strip	-30.2552	-78.1363	47.264	inferiorparietal
SO4	-41.3087	-71.3851	51.8362246063616	-999	SO	L	strip	-40.4408	-73.5622	44.3881	inferiorparietal
SO5	-49.9699	-64.4623	45.7401938049785	-999	SO	L	strip	-47.8962	-67.3603	39.4274	inferiorparietal
SO6	-56.6424	-59.4353	39.6327674982639	-999	SO	L	strip	-52.9501	-60.3529	34.7112	supramarginal
PP1	-11.9104	-77.9102	58.2172339102675	-999	PP	L	strip	-12.048	-75.8185	55.1991	superiorparietal
PP2	-20.2949	-73.6736	62.4319857651789	-999	PP	L	strip	-22.4484	-74.5944	56.0361	superiorparietal
PP3	-29.391	-69.1002	62.9472342879359	-999	PP	L	strip	-31.4126	-70.5692	54.518	inferiorparietal
PP4	-42.1465	-61.7893	60.070858212908	-999	PP	L	strip	-40.7012	-64.9452	52.8199	inferiorparietal
PP5	-50.6663	-55.5779	53.7586213197418	-999	PP	L	strip	-48.1375	-57.0838	48.8697	supramarginal
PP6	-56.6716	-47.2946	49.3560587150464	-999	PP	L	strip	-53.9967	-50.0911	42.8987	supramarginal
PP7	-62.9613	-40.886	40.6996995022238	-999	PP	L	strip	-55.8124	-40.9842	36.1233	supramarginal
PP8	-67.5166	-33.6217	32.0447755016664	-999	PP	L	strip	-56.5588	-33.2176	27.3013	supramarginal
LP1	-29.5146	-24.4388	76.3131887089817	-999	LP	L	strip	-30.7473	-16.9465	74.1605	precentral
LP2	-37.0282	-25.3293	71.729205575118	-999	LP	L	strip	-38.5886	-16.5454	68.4974	precentral
LP3	-48.0629	-27.3604	62.9946537739898	-999	LP	L	strip	-47.3271	-17.1941	61.6564	postcentral
LP4	-55.1868	-26.973	55.1440011165189	-999	LP	L	strip	-52.4762	-18.4842	51.8872	postcentral
LP5	-64.1926	-20.2747	44.4447341647625	-999	LP	L	strip	-55.5672	-19.0293	41.1721	postcentral
LP6	-66.6499	-14.275	33.6957918987137	-999	LP	L	strip	-55.8864	-19.8501	30.8428	supramarginal
PPST1	-18.5958	-66.5083	-10.4078803320762	-999	PPST	L	strip	-23.0257	-67.2545	-8.03334	lingual
PPST2	-25.7155	-61.5677	-14.2059554890173	-999	PPST	L	strip	-31.9096	-66.6347	-12.2968	fusiform
PPST3	-40.7445	-62.8581	-19.3281241857054	-999	PPST	L	strip	-43.3211	-63.9259	-13.8832	fusiform
PPST4	-52.4592	-59.9433	-20.3150501347446	-999	PPST	L	strip	-51.5985	-59.7844	-13.1129	inferiortemporal
LF1	-31.27	67.3078	1.84712542138751	-999	LF	L	strip	-25.0944	71.185	2.86706	rostralmiddlefrontal
LF2	-38.8706	63.0399	4.67797480474978	-999	LF	L	strip	-33.5831	66.7587	7.89272	rostralmiddlefrontal
LF3	-44.7187	54.9518	9.00663876947561	-999	LF	L	strip	-39.7272	58.1595	10.1312	rostralmiddlefrontal
LF4	-54.8641	44.0117	6.08632681532798	-999	LF	L	strip	-43.7788	46.3622	8.31471	parstriangularis
LF5	-59.206	36.8412	3.78506723350221	-999	LF	L	strip	-45.2643	35.7814	5.57815	parstriangularis
LF6	-61.0818	25.9378	2.93832586498311	-999	LF	L	strip	-48.0294	25.6121	6.0916	parsopercularis
