name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z
RPI3	31.9188	-3.47039	6.01110795033861	-999	RPI	R	depth	31.1481	2.39318	13.3444
RPI4	30.597	-2.63818	10.3654413340587	-999	RPI	R	depth	30.0421	3.41762	17.5686
RPI5	28.5963	0.707853	14.4967427130846	-999	RPI	R	depth	27.9845	7.35875	21.1001
RPI6	26.8502	1.85513	19.0589640208841	-999	RPI	R	depth	25.8943	8.4263	25.2511
LPI1	-39.6603	-6.53296	-6.41722311798959	-999	LPI	L	depth	-38.1029	-8.74448	1.09607
LPI2	-39.6924	-4.4053	-2.03508356155847	-999	LPI	L	depth	-37.2187	-5.89069	5.05366
LPI3	-38.8491	-0.233652	4.08070920064255	-999	LPI	L	depth	-37.3489	-2.74842	10.0124
LPI4	-37.133	2.20727	7.74596218563811	-999	LPI	L	depth	-36.4538	1.06326	13.7635
LPI5	-34.804	2.82161	13.1179351853106	-999	LPI	L	depth	-34.6265	3.16132	19.0751
LPI6	-32.7404	6.19722	18.1156127507824	-999	LPI	L	depth	-33.7258	7.45188	22.723
LAI1	-35.4647	9.56007	-6.8001892032695	-999	LAI	L	depth	-33.9642	8.81189	-2.25844
LAI2	-33.5372	12.2483	-1.11586945172164	-999	LAI	L	depth	-33.0996	12.8602	2.39435
LAI3	-31.6572	12.5215	4.5983578878148	-999	LAI	L	depth	-32.2675	14.0436	7.8392
LAI4	-30.5533	12.0677	9.06669426937776	-999	LAI	L	depth	-31.4158	14.0237	12.4162
LAI5	-28.8172	13.5923	14.7532507443402	-999	LAI	L	depth	-30.5729	16.1651	17.6547
LAI6	-27.1489	14.7151	20.7573425302818	-999	LAI	L	depth	-30.725	17.3916	23.0264
