onset	duration	sample	trial_type	response_time	serialpos	probepos	probe_word	resp_word	study_1	study_2	list	experiment	session	subject
1208.567	1.724	1264243	REC_START	n/a	3	-999	n/a	n/a	n/a	n/a	10	PAL1	0	R1238N
1210.291	2.292	1265967	REC_EVENT	1724	3	1	HACHA	<>	HACHA	PASTEL	10	PAL1	0	R1238N
1212.583	1.0	1268259	PROBE_OFF	n/a	3	-999	n/a	n/a	n/a	n/a	10	PAL1	0	R1238N
1213.583	0.017	1269259	REC_END	n/a	3	-999	n/a	n/a	n/a	n/a	10	PAL1	0	R1238N
1213.6	0.267	1269276	TEST_ORIENT	n/a	2	2	PALO	n/a	PALO	PRINCIPE	10	PAL1	0	R1238N
1213.867	0.667	1269543	RETRIEVAL_ORIENT_OFF	n/a	3	-999	n/a	n/a	n/a	n/a	10	PAL1	0	R1238N
1214.534	0.0	1270210	TEST_PROBE	n/a	2	2	PALO	n/a	PALO	PRINCIPE	10	PAL1	0	R1238N
1214.534	4.017	1270210	REC_START	n/a	2	-999	n/a	n/a	n/a	n/a	10	PAL1	0	R1238N
1218.551	0.812	1274227	PROBE_OFF	n/a	2	-999	n/a	n/a	n/a	n/a	10	PAL1	0	R1238N
1219.363	0.189	1275039	REC_EVENT	4829	2	2	PALO	<>	PALO	PRINCIPE	10	PAL1	0	R1238N
1219.552	0.016	1275228	REC_END	n/a	2	-999	n/a	n/a	n/a	n/a	10	PAL1	0	R1238N
1219.568	0.266	1275244	TEST_ORIENT	n/a	1	3	POLO	MONEDA	POLO	BANDEJA	10	PAL1	0	R1238N
1219.834	0.55	1275510	RETRIEVAL_ORIENT_OFF	n/a	2	-999	n/a	n/a	n/a	n/a	10	PAL1	0	R1238N
1220.384	0.0	1276060	TEST_PROBE	n/a	1	3	POLO	MONEDA	POLO	BANDEJA	10	PAL1	0	R1238N
1220.384	1.406	1276060	REC_START	n/a	1	-999	n/a	MONEDA	n/a	n/a	10	PAL1	0	R1238N
1221.79	0.89	1277466	REC_EVENT	1406	1	3	POLO	MONO	POLO	BANDEJA	10	PAL1	0	R1238N
1222.68	1.721	1278356	REC_EVENT	2296	1	3	POLO	MONEDA	POLO	BANDEJA	10	PAL1	0	R1238N
1224.401	1.001	1280077	PROBE_OFF	n/a	1	-999	n/a	n/a	n/a	n/a	10	PAL1	0	R1238N
1225.402	0.004	1281078	REC_END	n/a	1	-999	n/a	n/a	n/a	n/a	10	PAL1	0	R1238N
1225.406	4.53	1281082	RECALL_END	n/a	-999	-999	n/a	n/a	n/a	n/a	10	PAL1	0	R1238N
1229.936	10.928	1285612	TRIAL	n/a	-999	-999	n/a	n/a	n/a	n/a	11	PAL1	0	R1238N
1240.864	0.007	1296540	ENCODING_START	n/a	-999	-999	n/a	n/a	n/a	n/a	11	PAL1	0	R1238N
1240.871	0.265	1296547	STUDY_ORIENT	n/a	1	3	CARNET	n/a	CARNET	PLATO	11	PAL1	0	R1238N
1241.136	0.685	1296812	STUDY_ORIENT_OFF	n/a	1	3	CARNET	n/a	CARNET	PLATO	11	PAL1	0	R1238N
1241.821	4.017	1297497	STUDY_PAIR	n/a	1	3	CARNET	n/a	CARNET	PLATO	11	PAL1	0	R1238N
1245.838	1.017	1301514	PAIR_OFF	n/a	1	3	CARNET	n/a	CARNET	PLATO	11	PAL1	0	R1238N
1246.855	0.266	1302531	STUDY_ORIENT	n/a	2	2	MALEZA	n/a	MALEZA	RED	11	PAL1	0	R1238N
1247.121	0.567	1302797	STUDY_ORIENT_OFF	n/a	2	2	MALEZA	n/a	MALEZA	RED	11	PAL1	0	R1238N
1247.688	4.018	1303364	STUDY_PAIR	n/a	2	2	MALEZA	n/a	MALEZA	RED	11	PAL1	0	R1238N
1251.706	1.016	1307381	PAIR_OFF	n/a	2	2	MALEZA	n/a	MALEZA	RED	11	PAL1	0	R1238N
1252.722	0.267	1308397	STUDY_ORIENT	n/a	3	1	JAULA	n/a	JAULA	MOFETA	11	PAL1	0	R1238N
1252.989	0.55	1308664	STUDY_ORIENT_OFF	n/a	3	1	JAULA	n/a	JAULA	MOFETA	11	PAL1	0	R1238N
1253.539	4.017	1309214	STUDY_PAIR	n/a	3	1	JAULA	n/a	JAULA	MOFETA	11	PAL1	0	R1238N
1257.556	1.001	1313231	PAIR_OFF	n/a	3	1	JAULA	n/a	JAULA	MOFETA	11	PAL1	0	R1238N
1258.557	0.0	1314232	ENCODING_END	n/a	-999	-999	n/a	n/a	n/a	n/a	11	PAL1	0	R1238N
1258.557	11.201	1314232	MATH_START	n/a	-999	-999	n/a	n/a	n/a	n/a	11	PAL1	0	R1238N
1269.758	0.0	1325433	MATH_END	n/a	-999	-999	n/a	n/a	n/a	n/a	11	PAL1	0	R1238N
1269.758	0.017	1325433	RECALL_START	n/a	-999	-999	n/a	n/a	n/a	n/a	11	PAL1	0	R1238N
1269.775	0.266	1325450	TEST_ORIENT	n/a	3	1	JAULA	n/a	JAULA	MOFETA	11	PAL1	0	R1238N
1270.041	0.534	1325716	RETRIEVAL_ORIENT_OFF	n/a	-999	-999	n/a	n/a	n/a	n/a	11	PAL1	0	R1238N
1270.575	0.001	1326250	TEST_PROBE	n/a	3	1	JAULA	n/a	JAULA	MOFETA	11	PAL1	0	R1238N
1270.576	4.016	1326251	REC_START	n/a	3	-999	n/a	n/a	n/a	n/a	11	PAL1	0	R1238N
1274.592	0.813	1330267	PROBE_OFF	n/a	3	-999	n/a	n/a	n/a	n/a	11	PAL1	0	R1238N
1275.405	0.198	1331080	REC_EVENT	4829	3	1	JAULA	<>	JAULA	MOFETA	11	PAL1	0	R1238N
1275.603	0.005	1331278	REC_END	n/a	3	-999	n/a	n/a	n/a	n/a	11	PAL1	0	R1238N
1275.608	0.267	1331283	TEST_ORIENT	n/a	2	2	MALEZA	n/a	MALEZA	RED	11	PAL1	0	R1238N
1275.875	0.533	1331550	RETRIEVAL_ORIENT_OFF	n/a	3	-999	n/a	n/a	n/a	n/a	11	PAL1	0	R1238N
1276.408	0.0	1332083	TEST_PROBE	n/a	2	2	MALEZA	n/a	MALEZA	RED	11	PAL1	0	R1238N
1276.408	4.017	1332083	REC_START	n/a	2	-999	n/a	n/a	n/a	n/a	11	PAL1	0	R1238N
1280.425	0.812	1336100	PROBE_OFF	n/a	2	-999	n/a	n/a	n/a	n/a	11	PAL1	0	R1238N
1281.237	0.189	1336912	REC_EVENT	4829	2	2	MALEZA	<>	MALEZA	RED	11	PAL1	0	R1238N
1281.426	0.016	1337101	REC_END	n/a	2	-999	n/a	n/a	n/a	n/a	11	PAL1	0	R1238N
1281.442	0.268	1337117	TEST_ORIENT	n/a	1	3	CARNET	n/a	CARNET	PLATO	11	PAL1	0	R1238N
1281.71	0.599	1337385	RETRIEVAL_ORIENT_OFF	n/a	2	-999	n/a	n/a	n/a	n/a	11	PAL1	0	R1238N
1282.309	0.0	1337984	TEST_PROBE	n/a	1	3	CARNET	n/a	CARNET	PLATO	11	PAL1	0	R1238N
1282.309	4.017	1337984	REC_START	n/a	1	-999	n/a	n/a	n/a	n/a	11	PAL1	0	R1238N
1286.326	0.905	1342001	PROBE_OFF	n/a	1	-999	n/a	n/a	n/a	n/a	11	PAL1	0	R1238N
1287.231	0.095	1342906	REC_EVENT	4922	1	3	CARNET	<>	CARNET	PLATO	11	PAL1	0	R1238N
1287.326	0.01	1343001	REC_END	n/a	1	-999	n/a	n/a	n/a	n/a	11	PAL1	0	R1238N
1287.336	6.625	1343011	RECALL_END	n/a	-999	-999	n/a	n/a	n/a	n/a	11	PAL1	0	R1238N
1293.961	10.929	1349636	TRIAL	n/a	-999	-999	n/a	n/a	n/a	n/a	12	PAL1	0	R1238N
1304.89	0.006	1360564	ENCODING_START	n/a	-999	-999	n/a	n/a	n/a	n/a	12	PAL1	0	R1238N
1304.896	0.266	1360570	STUDY_ORIENT	n/a	1	3	JUEZ	n/a	CIELO	JUEZ	12	PAL1	0	R1238N
1305.162	0.684	1360836	STUDY_ORIENT_OFF	n/a	1	3	JUEZ	n/a	CIELO	JUEZ	12	PAL1	0	R1238N
1305.846	4.017	1361520	STUDY_PAIR	n/a	1	3	JUEZ	n/a	CIELO	JUEZ	12	PAL1	0	R1238N
1309.863	1.017	1365537	PAIR_OFF	n/a	1	3	JUEZ	n/a	CIELO	JUEZ	12	PAL1	0	R1238N
1310.88	0.266	1366554	STUDY_ORIENT	n/a	2	2	RAMA	PRIMAVERA	ELFO	RAMA	12	PAL1	0	R1238N
1311.146	0.518	1366820	STUDY_ORIENT_OFF	n/a	2	2	RAMA	PRIMAVERA	ELFO	RAMA	12	PAL1	0	R1238N
1311.664	4.017	1367338	STUDY_PAIR	n/a	2	2	RAMA	PRIMAVERA	ELFO	RAMA	12	PAL1	0	R1238N
1315.681	1.017	1371355	PAIR_OFF	n/a	2	2	RAMA	PRIMAVERA	ELFO	RAMA	12	PAL1	0	R1238N
1316.698	0.266	1372372	STUDY_ORIENT	n/a	3	1	LUNA	n/a	LUNA	PRIMAVERA	12	PAL1	0	R1238N
1316.964	0.567	1372638	STUDY_ORIENT_OFF	n/a	3	1	LUNA	n/a	LUNA	PRIMAVERA	12	PAL1	0	R1238N
1317.531	4.017	1373205	STUDY_PAIR	n/a	3	1	LUNA	n/a	LUNA	PRIMAVERA	12	PAL1	0	R1238N
1321.548	1.0	1377222	PAIR_OFF	n/a	3	1	LUNA	n/a	LUNA	PRIMAVERA	12	PAL1	0	R1238N
1322.548	0.0	1378222	MATH_START	n/a	-999	-999	n/a	n/a	n/a	n/a	12	PAL1	0	R1238N
1322.548	14.618	1378222	ENCODING_END	n/a	-999	-999	n/a	n/a	n/a	n/a	12	PAL1	0	R1238N
1337.166	0.0	1392840	MATH_END	n/a	-999	-999	n/a	n/a	n/a	n/a	12	PAL1	0	R1238N
1337.166	0.017	1392840	RECALL_START	n/a	-999	-999	n/a	n/a	n/a	n/a	12	PAL1	0	R1238N
1337.183	0.266	1392857	TEST_ORIENT	n/a	3	1	LUNA	n/a	LUNA	PRIMAVERA	12	PAL1	0	R1238N
1337.449	0.535	1393123	RETRIEVAL_ORIENT_OFF	n/a	-999	-999	n/a	n/a	n/a	n/a	12	PAL1	0	R1238N
1337.984	0.001	1393658	TEST_PROBE	n/a	3	1	LUNA	n/a	LUNA	PRIMAVERA	12	PAL1	0	R1238N
1337.985	4.016	1393659	REC_START	n/a	3	-999	n/a	n/a	n/a	n/a	12	PAL1	0	R1238N
1342.001	0.86	1397675	PROBE_OFF	n/a	3	-999	n/a	n/a	n/a	n/a	12	PAL1	0	R1238N
1342.861	0.141	1398535	REC_EVENT	4876	3	1	LUNA	<>	LUNA	PRIMAVERA	12	PAL1	0	R1238N
1343.002	0.016	1398676	REC_END	n/a	3	-999	n/a	n/a	n/a	n/a	12	PAL1	0	R1238N
1343.018	0.266	1398692	TEST_ORIENT	n/a	2	2	RAMA	PRIMAVERA	ELFO	RAMA	12	PAL1	0	R1238N
1343.284	0.717	1398958	RETRIEVAL_ORIENT_OFF	n/a	3	-999	n/a	n/a	n/a	n/a	12	PAL1	0	R1238N
1344.001	0.001	1399675	TEST_PROBE	n/a	2	2	RAMA	PRIMAVERA	ELFO	RAMA	12	PAL1	0	R1238N
1344.002	1.551	1399676	REC_START	n/a	2	-999	n/a	PRIMAVERA	n/a	n/a	12	PAL1	0	R1238N
1345.553	2.466	1401227	REC_EVENT	1551	2	2	RAMA	PRIMAVERA	ELFO	RAMA	12	PAL1	0	R1238N
1348.019	1.0	1403692	PROBE_OFF	n/a	2	-999	n/a	n/a	n/a	n/a	12	PAL1	0	R1238N
1349.019	0.016	1404692	REC_END	n/a	2	-999	n/a	n/a	n/a	n/a	12	PAL1	0	R1238N
1349.035	0.266	1404708	TEST_ORIENT	n/a	1	3	JUEZ	n/a	CIELO	JUEZ	12	PAL1	0	R1238N
1349.301	0.618	1404974	RETRIEVAL_ORIENT_OFF	n/a	2	-999	n/a	n/a	n/a	n/a	12	PAL1	0	R1238N
1349.919	0.0	1405592	TEST_PROBE	n/a	1	3	JUEZ	n/a	CIELO	JUEZ	12	PAL1	0	R1238N
1349.919	4.017	1405592	REC_START	n/a	1	-999	n/a	n/a	n/a	n/a	12	PAL1	0	R1238N
1353.936	0.835	1409609	PROBE_OFF	n/a	1	-999	n/a	n/a	n/a	n/a	12	PAL1	0	R1238N
1354.771	0.165	1410444	REC_EVENT	4852	1	3	JUEZ	<>	CIELO	JUEZ	12	PAL1	0	R1238N
1354.936	0.01	1410609	REC_END	n/a	1	-999	n/a	n/a	n/a	n/a	12	PAL1	0	R1238N
1354.946	161.378	1410619	RECALL_END	n/a	-999	-999	n/a	n/a	n/a	n/a	12	PAL1	0	R1238N
1516.324	10.929	1571994	TRIAL	n/a	-999	-999	n/a	n/a	n/a	n/a	13	PAL1	0	R1238N
1527.253	0.005	1582923	ENCODING_START	n/a	-999	-999	n/a	n/a	n/a	n/a	13	PAL1	0	R1238N
1527.258	0.268	1582928	STUDY_ORIENT	n/a	1	1	LANZA	ABEJA	ABEJA	LANZA	13	PAL1	0	R1238N
1527.526	0.666	1583196	STUDY_ORIENT_OFF	n/a	1	1	LANZA	ABEJA	ABEJA	LANZA	13	PAL1	0	R1238N
1528.192	4.017	1583862	STUDY_PAIR	n/a	1	1	LANZA	ABEJA	ABEJA	LANZA	13	PAL1	0	R1238N
1532.209	1.017	1587879	PAIR_OFF	n/a	1	1	LANZA	ABEJA	ABEJA	LANZA	13	PAL1	0	R1238N
1533.226	0.267	1588896	STUDY_ORIENT	n/a	2	2	ZOOLOGICO	n/a	BANCA	ZOOLOGICO	13	PAL1	0	R1238N
1533.493	0.733	1589163	STUDY_ORIENT_OFF	n/a	2	2	ZOOLOGICO	n/a	BANCA	ZOOLOGICO	13	PAL1	0	R1238N
1534.226	4.017	1589896	STUDY_PAIR	n/a	2	2	ZOOLOGICO	n/a	BANCA	ZOOLOGICO	13	PAL1	0	R1238N
1538.243	1.017	1593913	PAIR_OFF	n/a	2	2	ZOOLOGICO	n/a	BANCA	ZOOLOGICO	13	PAL1	0	R1238N
1539.26	0.268	1594930	STUDY_ORIENT	n/a	3	3	DEDO	DEDO	SOPA	DEDO	13	PAL1	0	R1238N
1539.528	0.566	1595198	STUDY_ORIENT_OFF	n/a	3	3	DEDO	DEDO	SOPA	DEDO	13	PAL1	0	R1238N
1540.094	4.017	1595764	STUDY_PAIR	n/a	3	3	DEDO	DEDO	SOPA	DEDO	13	PAL1	0	R1238N
1544.111	1.0	1599780	PAIR_OFF	n/a	3	3	DEDO	DEDO	SOPA	DEDO	13	PAL1	0	R1238N
1545.111	0.0	1600780	ENCODING_END	n/a	-999	-999	n/a	n/a	n/a	n/a	13	PAL1	0	R1238N
1545.111	8.368	1600780	MATH_START	n/a	-999	-999	n/a	n/a	n/a	n/a	13	PAL1	0	R1238N
1553.479	0.0	1609148	MATH_END	n/a	-999	-999	n/a	n/a	n/a	n/a	13	PAL1	0	R1238N
1553.479	0.017	1609148	RECALL_START	n/a	-999	-999	n/a	n/a	n/a	n/a	13	PAL1	0	R1238N
1553.496	0.267	1609165	TEST_ORIENT	n/a	1	1	LANZA	ABEJA	ABEJA	LANZA	13	PAL1	0	R1238N
1553.763	0.616	1609432	RETRIEVAL_ORIENT_OFF	n/a	-999	-999	n/a	n/a	n/a	n/a	13	PAL1	0	R1238N
1554.379	0.0	1610048	TEST_PROBE	n/a	1	1	LANZA	ABEJA	ABEJA	LANZA	13	PAL1	0	R1238N
1554.379	1.684	1610048	REC_START	n/a	1	-999	n/a	ABEJA	n/a	n/a	13	PAL1	0	R1238N
1556.063	2.333	1611732	REC_EVENT	1684	1	1	LANZA	ABEJA	ABEJA	LANZA	13	PAL1	0	R1238N
1558.396	1.011	1614065	PROBE_OFF	n/a	1	-999	n/a	n/a	n/a	n/a	13	PAL1	0	R1238N
1559.407	0.022	1615076	REC_END	n/a	1	-999	n/a	n/a	n/a	n/a	13	PAL1	0	R1238N
1559.429	0.251	1615098	TEST_ORIENT	n/a	2	2	ZOOLOGICO	n/a	BANCA	ZOOLOGICO	13	PAL1	0	R1238N
1559.68	0.683	1615349	RETRIEVAL_ORIENT_OFF	n/a	1	-999	n/a	n/a	n/a	n/a	13	PAL1	0	R1238N
1560.363	0.001	1616032	TEST_PROBE	n/a	2	2	ZOOLOGICO	n/a	BANCA	ZOOLOGICO	13	PAL1	0	R1238N
1560.364	4.016	1616033	REC_START	n/a	2	-999	n/a	n/a	n/a	n/a	13	PAL1	0	R1238N
1564.38	0.813	1620049	PROBE_OFF	n/a	2	-999	n/a	n/a	n/a	n/a	13	PAL1	0	R1238N
1565.193	0.187	1620862	REC_EVENT	4829	2	2	ZOOLOGICO	<>	BANCA	ZOOLOGICO	13	PAL1	0	R1238N
1565.38	0.017	1621049	REC_END	n/a	2	-999	n/a	n/a	n/a	n/a	13	PAL1	0	R1238N
1565.397	0.268	1621066	TEST_ORIENT	n/a	3	3	DEDO	DEDO	SOPA	DEDO	13	PAL1	0	R1238N
1565.665	0.599	1621334	RETRIEVAL_ORIENT_OFF	n/a	2	-999	n/a	n/a	n/a	n/a	13	PAL1	0	R1238N
1566.264	0.0	1621933	TEST_PROBE	n/a	3	3	DEDO	DEDO	SOPA	DEDO	13	PAL1	0	R1238N
1566.264	1.181	1621933	REC_START	n/a	3	-999	n/a	DEDO	n/a	n/a	13	PAL1	0	R1238N
1567.445	2.836	1623114	REC_EVENT	1181	3	3	DEDO	DEDO	SOPA	DEDO	13	PAL1	0	R1238N
1570.281	1.0	1625950	PROBE_OFF	n/a	3	-999	n/a	n/a	n/a	n/a	13	PAL1	0	R1238N
1571.281	0.005	1626950	REC_END	n/a	3	-999	n/a	n/a	n/a	n/a	13	PAL1	0	R1238N
1571.286	9.631	1626955	RECALL_END	n/a	-999	-999	n/a	n/a	n/a	n/a	13	PAL1	0	R1238N
1580.917	10.929	1636586	TRIAL	n/a	-999	-999	n/a	n/a	n/a	n/a	14	PAL1	0	R1238N
1591.846	0.006	1647514	ENCODING_START	n/a	-999	-999	n/a	n/a	n/a	n/a	14	PAL1	0	R1238N
1591.852	0.265	1647520	STUDY_ORIENT	n/a	1	3	JUGUETE	n/a	JUGUETE	HIERBA	14	PAL1	0	R1238N
1592.117	0.734	1647785	STUDY_ORIENT_OFF	n/a	1	3	JUGUETE	n/a	JUGUETE	HIERBA	14	PAL1	0	R1238N
1592.851	4.001	1648519	STUDY_PAIR	n/a	1	3	JUGUETE	n/a	JUGUETE	HIERBA	14	PAL1	0	R1238N
1596.852	1.017	1652520	PAIR_OFF	n/a	1	3	JUGUETE	n/a	JUGUETE	HIERBA	14	PAL1	0	R1238N
1597.869	0.266	1653537	STUDY_ORIENT	n/a	2	2	BARCO	n/a	BARCO	CARA	14	PAL1	0	R1238N
1598.135	0.517	1653803	STUDY_ORIENT_OFF	n/a	2	2	BARCO	n/a	BARCO	CARA	14	PAL1	0	R1238N
1598.652	4.018	1654320	STUDY_PAIR	n/a	2	2	BARCO	n/a	BARCO	CARA	14	PAL1	0	R1238N
1602.67	1.016	1658338	PAIR_OFF	n/a	2	2	BARCO	n/a	BARCO	CARA	14	PAL1	0	R1238N
1603.686	0.267	1659354	STUDY_ORIENT	n/a	3	1	PLAYA	JUGUETE	SOGA	PLAYA	14	PAL1	0	R1238N
1603.953	0.584	1659621	STUDY_ORIENT_OFF	n/a	3	1	PLAYA	JUGUETE	SOGA	PLAYA	14	PAL1	0	R1238N
1604.537	4.017	1660205	STUDY_PAIR	n/a	3	1	PLAYA	JUGUETE	SOGA	PLAYA	14	PAL1	0	R1238N
1608.554	1.001	1664222	PAIR_OFF	n/a	3	1	PLAYA	JUGUETE	SOGA	PLAYA	14	PAL1	0	R1238N
1609.555	0.0	1665223	ENCODING_END	n/a	-999	-999	n/a	n/a	n/a	n/a	14	PAL1	0	R1238N
1609.555	5.732	1665223	MATH_START	n/a	-999	-999	n/a	n/a	n/a	n/a	14	PAL1	0	R1238N
1615.287	0.0	1670955	MATH_END	n/a	-999	-999	n/a	n/a	n/a	n/a	14	PAL1	0	R1238N
1615.287	0.017	1670955	RECALL_START	n/a	-999	-999	n/a	n/a	n/a	n/a	14	PAL1	0	R1238N
1615.304	0.267	1670972	TEST_ORIENT	n/a	3	1	PLAYA	JUGUETE	SOGA	PLAYA	14	PAL1	0	R1238N
1615.571	0.583	1671239	RETRIEVAL_ORIENT_OFF	n/a	-999	-999	n/a	n/a	n/a	n/a	14	PAL1	0	R1238N
1616.154	0.0	1671822	TEST_PROBE	n/a	3	1	PLAYA	JUGUETE	SOGA	PLAYA	14	PAL1	0	R1238N
1616.154	3.073	1671822	REC_START	n/a	3	-999	n/a	JUGUETE	n/a	n/a	14	PAL1	0	R1238N
1619.227	0.944	1674895	REC_EVENT	3073	3	1	PLAYA	JUGUETE	SOGA	PLAYA	14	PAL1	0	R1238N
1620.171	0.423	1675839	PROBE_OFF	n/a	3	-999	n/a	n/a	n/a	n/a	14	PAL1	0	R1238N
1620.594	0.577	1676262	REC_EVENT	4440	3	1	PLAYA	<>	SOGA	PLAYA	14	PAL1	0	R1238N
1621.171	0.017	1676839	REC_END	n/a	3	-999	n/a	n/a	n/a	n/a	14	PAL1	0	R1238N
1621.188	0.267	1676856	TEST_ORIENT	n/a	2	2	BARCO	n/a	BARCO	CARA	14	PAL1	0	R1238N
1621.455	0.517	1677123	RETRIEVAL_ORIENT_OFF	n/a	3	-999	n/a	n/a	n/a	n/a	14	PAL1	0	R1238N
1621.972	0.001	1677640	TEST_PROBE	n/a	2	2	BARCO	n/a	BARCO	CARA	14	PAL1	0	R1238N
1621.973	2.6	1677641	REC_START	n/a	2	-999	n/a	n/a	n/a	n/a	14	PAL1	0	R1238N
1624.573	1.416	1680241	REC_EVENT	2600	2	2	BARCO	<>	BARCO	CARA	14	PAL1	0	R1238N
1625.989	1.0	1681657	PROBE_OFF	n/a	2	-999	n/a	n/a	n/a	n/a	14	PAL1	0	R1238N
1626.989	0.017	1682657	REC_END	n/a	2	-999	n/a	n/a	n/a	n/a	14	PAL1	0	R1238N
1627.006	0.266	1682674	TEST_ORIENT	n/a	1	3	JUGUETE	n/a	JUGUETE	HIERBA	14	PAL1	0	R1238N
1627.272	0.667	1682940	RETRIEVAL_ORIENT_OFF	n/a	2	-999	n/a	n/a	n/a	n/a	14	PAL1	0	R1238N
1627.939	0.001	1683607	TEST_PROBE	n/a	1	3	JUGUETE	n/a	JUGUETE	HIERBA	14	PAL1	0	R1238N
1627.94	4.017	1683608	REC_START	n/a	1	-999	n/a	n/a	n/a	n/a	14	PAL1	0	R1238N
1631.957	0.812	1687625	PROBE_OFF	n/a	1	-999	n/a	n/a	n/a	n/a	14	PAL1	0	R1238N
1632.769	0.188	1688437	REC_EVENT	4829	1	3	JUGUETE	<>	JUGUETE	HIERBA	14	PAL1	0	R1238N
1632.957	0.004	1688625	REC_END	n/a	1	-999	n/a	n/a	n/a	n/a	14	PAL1	0	R1238N
1632.961	7.096	1688629	RECALL_END	n/a	-999	-999	n/a	n/a	n/a	n/a	14	PAL1	0	R1238N
1640.057	10.929	1695724	TRIAL	n/a	-999	-999	n/a	n/a	n/a	n/a	15	PAL1	0	R1238N
1650.986	0.007	1706653	ENCODING_START	n/a	-999	-999	n/a	n/a	n/a	n/a	15	PAL1	0	R1238N
1650.993	0.266	1706660	STUDY_ORIENT	n/a	1	1	GUANTE	n/a	GUANTE	ESCUELA	15	PAL1	0	R1238N
1651.259	0.651	1706926	STUDY_ORIENT_OFF	n/a	1	1	GUANTE	n/a	GUANTE	ESCUELA	15	PAL1	0	R1238N
1651.91	4.017	1707577	STUDY_PAIR	n/a	1	1	GUANTE	n/a	GUANTE	ESCUELA	15	PAL1	0	R1238N
1655.927	1.017	1711594	PAIR_OFF	n/a	1	1	GUANTE	n/a	GUANTE	ESCUELA	15	PAL1	0	R1238N
1656.944	0.265	1712611	STUDY_ORIENT	n/a	2	2	LABERINTO	TAZON	ROSA	LABERINTO	15	PAL1	0	R1238N
1657.209	0.735	1712876	STUDY_ORIENT_OFF	n/a	2	2	LABERINTO	TAZON	ROSA	LABERINTO	15	PAL1	0	R1238N
1657.944	4.017	1713611	STUDY_PAIR	n/a	2	2	LABERINTO	TAZON	ROSA	LABERINTO	15	PAL1	0	R1238N
1661.961	1.017	1717628	PAIR_OFF	n/a	2	2	LABERINTO	TAZON	ROSA	LABERINTO	15	PAL1	0	R1238N
1662.978	0.265	1718645	STUDY_ORIENT	n/a	3	3	TAZON	LABERINTO	TAZON	PEZUNA	15	PAL1	0	R1238N
1663.243	0.635	1718910	STUDY_ORIENT_OFF	n/a	3	3	TAZON	LABERINTO	TAZON	PEZUNA	15	PAL1	0	R1238N
1663.878	4.017	1719545	STUDY_PAIR	n/a	3	3	TAZON	LABERINTO	TAZON	PEZUNA	15	PAL1	0	R1238N
1667.895	1.001	1723562	PAIR_OFF	n/a	3	3	TAZON	LABERINTO	TAZON	PEZUNA	15	PAL1	0	R1238N
1668.896	0.0	1724563	ENCODING_END	n/a	-999	-999	n/a	n/a	n/a	n/a	15	PAL1	0	R1238N
1668.896	11.017	1724563	MATH_START	n/a	-999	-999	n/a	n/a	n/a	n/a	15	PAL1	0	R1238N
1679.913	0.001	1735580	MATH_END	n/a	-999	-999	n/a	n/a	n/a	n/a	15	PAL1	0	R1238N
1679.914	0.016	1735581	RECALL_START	n/a	-999	-999	n/a	n/a	n/a	n/a	15	PAL1	0	R1238N
1679.93	0.266	1735597	TEST_ORIENT	n/a	1	1	GUANTE	n/a	GUANTE	ESCUELA	15	PAL1	0	R1238N
1680.196	0.534	1735863	RETRIEVAL_ORIENT_OFF	n/a	-999	-999	n/a	n/a	n/a	n/a	15	PAL1	0	R1238N
1680.73	0.001	1736397	TEST_PROBE	n/a	1	1	GUANTE	n/a	GUANTE	ESCUELA	15	PAL1	0	R1238N
1680.731	4.016	1736398	REC_START	n/a	1	-999	n/a	n/a	n/a	n/a	15	PAL1	0	R1238N
1684.747	0.86	1740414	PROBE_OFF	n/a	1	-999	n/a	n/a	n/a	n/a	15	PAL1	0	R1238N
1685.607	0.14	1741274	REC_EVENT	4876	1	1	GUANTE	<>	GUANTE	ESCUELA	15	PAL1	0	R1238N
1685.747	0.017	1741414	REC_END	n/a	1	-999	n/a	n/a	n/a	n/a	15	PAL1	0	R1238N
1685.764	0.267	1741431	TEST_ORIENT	n/a	2	2	LABERINTO	TAZON	ROSA	LABERINTO	15	PAL1	0	R1238N
1686.031	0.533	1741698	RETRIEVAL_ORIENT_OFF	n/a	1	-999	n/a	n/a	n/a	n/a	15	PAL1	0	R1238N
1686.564	0.001	1742231	TEST_PROBE	n/a	2	2	LABERINTO	TAZON	ROSA	LABERINTO	15	PAL1	0	R1238N
1686.565	1.941	1742232	REC_START	n/a	2	-999	n/a	TAZON	n/a	n/a	15	PAL1	0	R1238N
1688.506	2.075	1744172	REC_EVENT	1941	2	2	LABERINTO	TAZON	ROSA	LABERINTO	15	PAL1	0	R1238N
1690.581	1.0	1746247	PROBE_OFF	n/a	2	-999	n/a	n/a	n/a	n/a	15	PAL1	0	R1238N
1691.581	0.017	1747247	REC_END	n/a	2	-999	n/a	n/a	n/a	n/a	15	PAL1	0	R1238N
1691.598	0.267	1747264	TEST_ORIENT	n/a	3	3	TAZON	LABERINTO	TAZON	PEZUNA	15	PAL1	0	R1238N
1691.865	0.667	1747531	RETRIEVAL_ORIENT_OFF	n/a	2	-999	n/a	n/a	n/a	n/a	15	PAL1	0	R1238N
1692.532	0.0	1748198	TEST_PROBE	n/a	3	3	TAZON	LABERINTO	TAZON	PEZUNA	15	PAL1	0	R1238N
1692.532	1.468	1748198	REC_START	n/a	3	-999	n/a	LABERINTO	n/a	n/a	15	PAL1	0	R1238N
