name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	ind.region
MF3	0.216935	66.1875	-2.47377532370037	-999	MF	R	strip	1.54934	72.5158	-3.73114	frontalpole
MF4	-10.6207	70.7776	-5.13593593867306	-999	MF	L	strip	-7.70797	74.73	-4.33364	frontalpole
MF6	-30.9768	64.5855	-2.14855344114431	-999	MF	L	strip	-28.7474	66.7276	-2.69659	rostralmiddlefrontal
SF1	-11.5259	63.0336	28.9147639722666	-999	SF	L	strip	-4.46518	71.3588	22.026	superiorfrontal
SF2	-19.4658	60.7139	29.1733628682989	-999	SF	L	strip	-12.4634	66.3658	27.4003	superiorfrontal
SF3	-23.6507	53.4874	36.770112034273	-999	SF	L	strip	-19.7319	59.3146	32.2528	rostralmiddlefrontal
SF4	-27.702	41.6654	44.4779485822617	-999	SF	L	strip	-27.0604	51.5864	34.9223	rostralmiddlefrontal
SF5	-31.1853	36.5366	47.0973310659146	-999	SF	L	strip	-33.0856	43.0348	36.6494	rostralmiddlefrontal
SF6	-42.6044	29.1663	40.6967066968569	-999	SF	L	strip	-40.474	34.6294	37.1356	rostralmiddlefrontal
P6	-54.0657	0.178644	46.5243093951136	-999	P	L	strip	-49.1136	4.7375	44.8501	precentral
P2	-26.0112	-9.48452	74.009426859773	-999	P	L	strip	-23.9814	0.762943	79.6879	superiorfrontal
P3	-36.1522	-10.4072	67.1054924492448	-999	P	L	strip	-30.9011	2.33755	71.9953	precentral
P4	-43.0984	-3.5421	59.3325154754873	-999	P	L	strip	-39.1466	3.46744	63.26	caudalmiddlefrontal
P5	-49.5586	-3.78235	55.132277879498	-999	P	L	strip	-45.4481	4.75651	54.4514	precentral
SO6	-69.2481	-43.7936	5.11069505353463	-999	SO	L	strip	-60.5142	-41.638	14.7267	superiortemporal
SO2	-46.9588	-81.1194	15.1824423025261	-999	SO	L	strip	-46.5656	-78.5895	24.5838	lateraloccipital
SO3	-55.9211	-70.0057	13.3199808840655	-999	SO	L	strip	-51.5925	-70.3491	23.0728	middletemporal
SO4	-61.7022	-59.0601	12.9166884314035	-999	SO	L	strip	-56.7311	-60.3361	20.9677	middletemporal
SO5	-65.6883	-53.5068	-6.06028139409125	-999	SO	L	strip	-60.5293	-51.7372	18.1183	middletemporal
IO6	-71.2952	-38.6937	-7.03501586830849	-999	IO	L	strip	-63.078	-41.7155	0.467886	middletemporal
IO2	-46.8746	-80.0014	-14.4010298220662	-999	IO	L	strip	-45.6974	-78.4279	-0.380742	fusiform
IO3	-51.841	-70.3501	-12.4667007440608	-999	IO	L	strip	-51.9901	-69.9555	-0.755986	fusiform
IO4	-60.7787	-61.4726	-10.9475768098819	-999	IO	L	strip	-57.5978	-62.0215	-0.970217	inferiortemporal
IO5	-68.2288	-50.8604	-9.90413105401081	-999	IO	L	strip	-62.6393	-51.9257	-0.76193	middletemporal
ALEX1	-47.8038	25.3972	-30.0779689314004	-999	ALEX	L	grid	-40.6238	23.3648	-23.2545	superiortemporal
ALEX2	-54.1308	18.5822	-25.3122575160323	-999	ALEX	L	grid	-46.5964	16.4004	-18.8372	superiortemporal
ALEX3	-60.8763	13.2591	-13.8813593662633	-999	ALEX	L	grid	-51.7423	7.4562	-12.713	superiortemporal
ALEX4	-63.7107	5.02668	-10.5786558122452	-999	ALEX	L	grid	-55.704	0.393333	-7.18428	superiortemporal
ALEX5	-48.8507	24.4299	-29.2761620415088	-999	ALEX	L	grid	-40.6238	23.3648	-23.2545	superiortemporal
ALEX6	-54.9677	18.6152	-24.2908933894667	-999	ALEX	L	grid	-46.5964	16.4004	-18.8372	superiortemporal
ALEX7	-60.3674	13.3897	-13.8057907143501	-999	ALEX	L	grid	-51.7423	7.4562	-12.713	superiortemporal
ALEX8	-63.7107	5.02668	-10.5786558122452	-999	ALEX	L	grid	-55.704	0.393333	-7.18428	superiortemporal
OF1	-8.53058	40.8013	-32.0701012891704	-999	OF	L	strip	-5.31469	42.6514	-28.4717	lateralorbitofrontal
OF2	-14.6878	36.6459	-32.3170017871636	-999	OF	L	strip	-14.6832	38.7133	-23.8639	lateralorbitofrontal
OF3	-29.0011	33.4828	-30.1074965818319	-999	OF	L	strip	-23.3967	33.903	-20.0905	lateralorbitofrontal
OF4	-33.7516	34.4035	-28.142451419144	-999	OF	L	strip	-34.9106	30.5792	-18.952	lateralorbitofrontal
